algorithm,keygen_us,encaps_us,decaps_us
ML-KEM-512,3574.6,5855.6,7068.8
ML-KEM-512,3591.7,5775.5,7061.8
ML-KEM-512,4070.7,6623.8,7101.4
ML-KEM-512,4273.4,5758.3,7061.6
ML-KEM-512,3840.8,5031.0,7067.7
ML-KEM-512,5095.6,4956.5,7049.3
ML-KEM-512,5318.6,7537.9,7125.4
ML-KEM-512,3847.3,6922.2,7583.6
ML-KEM-512,4619.8,5664.1,7369.6
ML-KEM-512,6479.4,6026.6,9090.5
ML-KEM-512,9474.5,5783.2,10672.5
ML-KEM-512,3772.2,10534.9,7560.3
ML-KEM-512,4021.1,6638.8,7646.9
ML-KEM-512,3990.8,5195.0,7691.6
ML-KEM-512,3996.0,5175.6,7935.2
ML-KEM-512,4413.5,5236.0,7706.6
ML-KEM-512,3946.6,5165.1,8723.7
ML-KEM-512,3827.3,6458.8,11588.6
ML-KEM-512,3741.7,5683.3,9171.7
ML-KEM-512,3776.8,6037.3,7948.5
ML-KEM-512,3871.6,7058.8,7426.9
ML-KEM-512,4090.6,6289.3,7501.3
ML-KEM-512,4061.5,6390.5,7510.9
ML-KEM-512,7430.4,5043.7,9353.3
ML-KEM-512,4954.4,4958.6,12451.8
ML-KEM-512,3600.0,10176.5,7127.8
ML-KEM-512,4641.4,5120.3,7132.4
ML-KEM-512,5249.9,7853.7,7314.2
ML-KEM-512,4000.7,5040.8,7744.8
ML-KEM-512,5247.7,5000.7,8993.5
ML-KEM-512,3618.7,5073.3,9288.6
ML-KEM-512,3773.6,5199.0,8170.2
ML-KEM-512,3773.3,5196.4,9104.0
ML-KEM-512,3786.3,5597.8,10200.0
ML-KEM-512,3767.4,6685.3,7551.0
ML-KEM-512,3977.5,7071.8,7232.1
ML-KEM-512,5904.5,6950.2,7761.8
ML-KEM-512,3784.9,4980.2,7348.2
ML-KEM-512,4754.8,4971.3,9568.6
ML-KEM-512,10222.2,7641.8,8228.3
ML-KEM-512,4357.2,6490.0,7200.3
ML-KEM-512,4976.1,14279.7,8683.1
ML-KEM-512,3591.1,5397.9,9446.9
ML-KEM-512,3761.7,9459.9,13585.3
ML-KEM-512,3797.7,5185.0,7805.6
ML-KEM-512,3757.6,5165.8,8462.2
ML-KEM-512,3769.7,5238.2,8914.3
ML-KEM-512,3779.8,5151.7,8590.0
ML-KEM-512,3841.2,5327.2,8024.2
ML-KEM-512,3796.6,6638.5,9006.1
ML-KEM-512,3776.7,6945.7,7883.9
ML-KEM-512,3797.0,6299.6,7404.3
ML-KEM-512,4865.8,5578.1,7374.1
ML-KEM-512,8148.2,11731.3,7896.2
ML-KEM-512,3776.4,6091.2,7363.2
ML-KEM-512,3761.9,10594.2,17098.4
ML-KEM-512,3818.9,5390.2,9100.2
ML-KEM-512,3782.1,10387.5,21728.3
ML-KEM-512,10828.4,8678.0,8550.7
ML-KEM-512,3778.1,5232.6,8699.1
ML-KEM-512,3790.5,6871.7,10187.3
ML-KEM-512,3847.1,5643.8,7406.1
ML-KEM-512,3762.0,11551.1,9172.2
ML-KEM-512,4108.4,5233.9,9348.5
ML-KEM-512,3775.6,5157.1,11544.3
ML-KEM-512,4156.0,7819.4,7859.3
ML-KEM-512,3818.1,6160.0,7350.9
ML-KEM-512,4304.4,7476.4,7360.2
ML-KEM-512,4830.0,5232.2,7384.7
ML-KEM-512,4984.3,5186.7,7716.1
ML-KEM-512,3801.7,5166.3,7567.9
ML-KEM-512,3782.9,5146.2,7912.6
ML-KEM-512,3781.7,5157.8,7684.0
ML-KEM-512,3784.3,5171.1,9184.0
ML-KEM-512,3779.4,5161.8,9134.5
ML-KEM-512,3783.0,5171.4,7870.8
ML-KEM-512,3789.5,6407.3,9150.5
ML-KEM-512,3792.5,5412.8,7341.6
ML-KEM-512,3779.5,5984.9,7351.1
ML-KEM-512,4207.8,5709.9,7575.5
ML-KEM-512,3802.0,5872.8,8656.0
ML-KEM-512,3816.1,6878.2,7360.1
ML-KEM-512,3897.0,6185.7,7353.4
ML-KEM-512,3795.3,6334.4,7327.0
ML-KEM-512,3886.0,5150.2,7313.6
ML-KEM-512,4240.3,5175.5,7328.9
ML-KEM-512,4030.0,9153.2,7584.2
ML-KEM-512,4067.8,5911.0,8300.9
ML-KEM-512,4223.8,5177.0,9862.0
ML-KEM-512,3812.6,5132.6,7924.0
ML-KEM-512,4891.4,7120.5,9224.7
ML-KEM-768,7256.5,8623.0,13363.8
ML-KEM-768,6512.2,9831.3,11025.6
ML-KEM-768,15446.0,11026.7,11674.3
ML-KEM-768,6398.3,8067.9,10494.1
ML-KEM-768,6749.6,7763.7,10853.1
ML-KEM-768,6172.9,8747.4,10541.2
ML-KEM-768,6421.0,7759.4,11792.1
ML-KEM-768,6517.3,8635.0,12178.7
ML-KEM-768,18048.2,8690.5,20015.0
ML-KEM-768,10847.9,7841.7,23892.6
ML-KEM-768,6467.9,8347.0,11060.5
ML-KEM-768,6431.3,9518.4,13193.2
ML-KEM-768,9666.8,9192.5,13636.6
ML-KEM-768,6491.6,9761.9,12167.9
ML-KEM-768,6410.5,8969.7,12012.9
ML-KEM-768,6954.5,8050.2,24809.1
ML-KEM-768,6827.6,13357.4,11559.6
ML-KEM-768,6408.2,10363.0,14995.0
ML-KEM-768,6475.4,8068.9,11371.4
ML-KEM-768,6618.8,8053.6,11372.6
ML-KEM-768,6415.0,11497.6,11089.8
ML-KEM-768,8291.1,8101.7,18098.2
ML-KEM-768,6514.7,8072.2,11663.6
ML-KEM-768,7995.4,8135.8,11533.3
ML-KEM-768,6174.0,12505.2,11385.4
ML-KEM-768,7494.6,7808.3,12264.6
ML-KEM-768,7906.7,7783.4,11786.3
ML-KEM-768,6386.8,9059.8,11029.7
ML-KEM-768,6435.6,8075.4,13363.3
ML-KEM-768,7409.8,8083.8,12252.6
ML-KEM-768,6445.5,8220.6,11631.8
ML-KEM-768,6401.7,9347.1,10992.6
ML-KEM-768,7945.5,8091.5,11121.6
ML-KEM-768,6698.1,14114.1,12108.2
ML-KEM-768,7521.5,8316.3,10986.1
ML-KEM-768,8073.8,8078.9,11512.8
ML-KEM-768,6413.8,8300.0,11041.8
ML-KEM-768,6430.2,8018.2,13964.3
ML-KEM-768,6403.0,9799.7,12240.1
ML-KEM-768,6402.5,8738.3,10958.5
ML-KEM-768,6908.8,8125.3,12573.4
ML-KEM-768,6567.7,8058.5,16085.5
ML-KEM-768,15523.5,14758.4,33626.3
ML-KEM-768,8239.1,11887.5,12004.4
ML-KEM-768,19083.1,8786.5,15832.5
ML-KEM-768,12131.0,26635.8,12311.6
ML-KEM-768,8125.1,14966.5,10941.7
ML-KEM-768,7061.8,8137.9,14662.4
ML-KEM-768,7143.1,8582.4,13607.9
ML-KEM-768,6718.7,8522.2,11842.5
ML-KEM-768,6789.8,8539.3,11533.9
ML-KEM-768,8588.1,8443.1,11480.0
ML-KEM-768,6657.7,9405.7,11579.8
ML-KEM-768,6716.3,10444.0,12272.8
ML-KEM-768,6700.9,9408.1,11526.3
ML-KEM-768,6688.8,8340.2,15061.7
ML-KEM-768,6765.7,8696.5,13411.5
ML-KEM-768,9769.0,10592.5,11485.8
ML-KEM-768,7659.7,8470.1,12320.6
ML-KEM-768,8694.7,10259.7,11942.9
ML-KEM-768,6752.8,9441.5,14557.0
ML-KEM-768,8980.3,8381.4,11174.0
ML-KEM-768,6447.9,8039.0,12592.7
ML-KEM-768,6790.7,8077.0,15026.4
ML-KEM-768,6464.4,8738.9,11140.1
ML-KEM-768,8018.6,8279.9,12365.5
ML-KEM-768,8280.7,8043.8,11792.5
ML-KEM-768,6418.6,8803.1,13851.7
ML-KEM-768,6834.2,10495.7,11474.8
ML-KEM-768,6708.7,8041.0,14833.1
ML-KEM-768,6679.7,8406.5,11545.0
ML-KEM-768,6395.0,8254.7,12245.4
ML-KEM-768,9117.6,8133.4,11951.7
ML-KEM-768,6734.5,8212.6,11227.3
ML-KEM-768,6419.8,8265.5,10984.3
ML-KEM-768,9234.2,8059.1,12668.1
ML-KEM-768,6948.8,8048.2,15007.5
ML-KEM-768,6377.3,8396.1,11933.7
ML-KEM-768,6761.0,11286.0,15659.7
ML-KEM-768,6600.4,8082.9,13172.8
ML-KEM-768,7475.9,8457.8,15728.4
ML-KEM-768,7722.5,9505.6,20877.3
ML-KEM-768,14143.4,9138.6,11650.3
ML-KEM-768,9669.0,8643.9,14808.7
ML-KEM-768,8535.6,8478.1,11988.0
ML-KEM-768,6873.2,9839.7,12454.9
ML-KEM-768,6736.3,9986.6,12880.8
ML-KEM-768,8012.6,11662.6,11725.7
ML-KEM-768,8431.7,8827.2,12253.2
ML-KEM-768,7947.1,8424.7,12218.7
ML-KEM-768,6402.1,11329.7,14797.2
ML-KEM-768,6632.8,9196.3,11158.4
ML-KEM-768,7437.2,8196.1,11399.2
ML-KEM-768,6720.3,8121.6,12870.7
ML-KEM-768,7594.3,8455.9,11548.6
ML-KEM-768,9810.5,8650.4,11508.1
ML-KEM-768,6680.9,8231.5,15421.2
ML-KEM-768,6579.5,10261.3,12003.8
ML-KEM-768,6403.9,10444.9,13029.5
ML-KEM-768,18309.7,31790.4,28388.3
ML-KEM-768,7024.9,8508.5,14468.7
ML-KEM-768,7332.5,8517.3,13058.5
ML-KEM-768,6694.9,13185.9,13631.8
ML-KEM-768,6692.3,10214.4,13122.6
ML-KEM-768,7068.7,8678.9,11587.0
ML-KEM-768,7451.0,21302.0,15838.3
ML-KEM-768,6941.8,13188.8,18313.3
ML-KEM-768,8482.2,8646.2,12676.8
ML-KEM-768,8672.2,8702.9,13991.0
ML-KEM-768,8885.4,11701.5,19737.9
ML-KEM-768,9198.2,10604.4,12416.1
ML-KEM-768,10322.2,10911.9,29648.6
ML-KEM-768,18531.8,23132.6,20130.8
ML-KEM-768,22540.7,12951.3,16248.6
ML-KEM-768,12756.1,27186.6,23171.5
ML-KEM-768,14492.6,23402.1,15277.1
ML-KEM-768,7845.7,9334.2,13528.5
ML-KEM-768,8509.3,9317.5,19119.4
ML-KEM-768,7729.5,10235.6,17495.2
ML-KEM-768,8017.6,17387.8,14554.1
ML-KEM-768,10714.2,12429.5,16997.6
ML-KEM-768,8441.4,9423.4,15666.2
ML-KEM-768,10455.2,10017.9,16463.6
ML-KEM-768,10590.8,11411.9,13897.6
ML-KEM-768,10407.2,10983.4,16090.3
ML-KEM-768,8101.7,12730.2,13311.6
ML-KEM-768,7326.4,11546.9,19095.7
ML-KEM-768,9804.7,13867.8,12758.1
ML-KEM-768,7927.2,9404.8,27398.1
ML-KEM-768,10210.7,27642.7,27783.7
ML-KEM-768,7754.1,11912.8,13633.4
ML-KEM-768,7504.7,14754.9,13570.1
ML-KEM-768,10336.3,9234.3,18840.3
ML-KEM-768,14595.3,10893.2,13964.0
ML-KEM-768,7404.5,10226.1,14115.5
ML-KEM-768,7340.0,12976.0,16950.4
ML-KEM-768,8141.2,11119.3,17272.3
ML-KEM-768,9381.5,9237.9,13096.7
ML-KEM-768,8459.8,9201.5,14017.4
ML-KEM-768,11497.8,9477.1,14608.3
ML-KEM-768,14405.7,9800.8,14214.9
ML-KEM-768,8595.5,9345.2,15605.1
ML-KEM-768,7557.1,10597.8,26854.8
ML-KEM-768,13667.7,9414.6,29036.4
ML-KEM-768,8246.6,9308.2,14867.2
ML-KEM-768,8576.6,9241.0,17343.0
ML-KEM-768,9031.9,9280.3,23254.7
ML-KEM-768,7347.6,11387.8,14658.7
ML-KEM-768,7668.8,9539.5,20295.7
ML-KEM-768,7500.0,11690.7,15711.1
ML-KEM-768,8936.0,9347.8,13886.6
ML-KEM-768,9659.7,10845.4,17336.2
ML-KEM-768,13671.1,9914.0,15774.3
ML-KEM-768,7423.9,9456.8,12720.1
ML-KEM-768,9235.4,9744.8,12714.1
ML-KEM-768,7770.6,9420.2,12679.5
ML-KEM-768,8677.0,9229.2,12698.7
ML-KEM-768,8887.9,9201.4,12776.1
ML-KEM-768,8996.9,9256.9,12195.3
ML-KEM-768,7811.6,8835.3,14305.3
ML-KEM-768,7754.1,9730.1,12362.4
ML-KEM-768,8176.2,8904.4,18940.0
ML-KEM-768,17021.8,10000.6,12152.6
ML-KEM-768,7035.5,11785.2,12399.5
ML-KEM-768,8702.5,12045.9,15669.4
ML-KEM-768,7011.7,18315.9,14094.2
ML-KEM-768,8833.9,9307.0,18217.3
ML-KEM-768,9819.8,10397.1,12847.9
ML-KEM-768,10249.3,9465.8,13816.2
ML-KEM-768,10363.0,10714.7,14718.1
ML-KEM-768,11189.1,11718.5,14858.4
ML-KEM-768,7476.3,10918.8,23821.1
ML-KEM-768,13710.5,11371.1,21115.7
ML-KEM-768,9700.2,9722.2,15852.8
ML-KEM-768,10446.7,9696.5,14470.0
ML-KEM-768,8546.7,9352.0,12892.4
ML-KEM-768,9562.2,9337.3,12627.3
ML-KEM-768,9985.6,9634.7,19032.7
ML-KEM-768,7484.0,9837.9,14583.5
ML-KEM-768,7748.6,10330.3,17946.8
ML-KEM-768,7721.4,8849.7,13817.2
ML-KEM-768,8172.0,8836.5,16934.2
ML-KEM-768,8190.3,8860.4,12441.4
ML-KEM-768,7036.5,8809.4,15603.8
ML-KEM-768,7100.2,9408.8,13456.1
ML-KEM-768,7068.2,8768.4,13544.8
ML-KEM-768,8449.1,10127.5,12349.8
ML-KEM-768,7578.2,9069.1,14527.3
ML-KEM-768,8763.7,8932.7,13177.9
ML-KEM-768,7259.7,8802.9,12314.1
ML-KEM-768,6710.7,8980.2,11480.1
ML-KEM-768,6730.7,8465.7,22912.2
ML-KEM-768,6696.2,10663.8,11532.8
ML-KEM-768,7499.4,8465.5,13291.9
ML-KEM-768,7886.5,8571.4,13018.3
ML-KEM-768,6686.9,10225.8,11993.2
ML-KEM-768,6692.2,9673.1,11625.0
ML-KEM-768,7784.2,8374.7,11621.6
ML-KEM-768,7365.2,11015.3,12728.7
ML-KEM-768,6730.2,9587.0,12356.7
ML-KEM-768,6822.1,9836.9,11382.2
ML-KEM-768,11125.2,10027.7,11737.6
ML-KEM-768,6683.2,8450.4,11732.6
ML-KEM-768,6911.3,9006.8,16450.8
ML-KEM-768,6703.0,10088.7,13765.7
ML-KEM-768,6793.9,11553.5,11622.1
ML-KEM-768,6747.9,8358.9,13043.1
ML-KEM-768,6870.7,8400.0,14839.4
ML-KEM-768,6720.1,10574.2,16401.5
ML-KEM-768,6744.0,11868.2,13535.8
ML-KEM-768,6633.3,11200.4,12826.5
ML-KEM-768,6664.0,12516.5,12390.3
ML-KEM-768,6843.4,9811.9,11505.0
ML-KEM-768,7111.4,8385.0,15060.3
ML-KEM-768,7785.7,8458.4,12638.4
ML-KEM-768,7071.5,14684.9,13675.3
ML-KEM-768,6477.7,8603.2,14370.6
ML-KEM-768,6414.4,8177.0,10997.2
ML-KEM-768,7431.7,8098.2,12309.7
ML-KEM-768,6549.4,8108.0,14146.2
ML-KEM-768,6344.9,9477.5,10973.4
ML-KEM-768,9470.0,8063.0,11287.8
ML-KEM-768,6587.0,10061.4,11132.9
ML-KEM-768,6432.4,9457.7,11951.2
ML-KEM-768,6569.2,8217.4,11051.0
ML-KEM-768,7483.7,8014.1,13882.2
ML-KEM-768,6409.9,8284.7,11358.0
ML-KEM-768,6363.0,9645.2,11154.6
ML-KEM-768,14108.5,12099.3,13052.1
ML-KEM-768,6666.5,8785.4,19722.7
ML-KEM-768,9571.9,8427.4,17244.8
ML-KEM-768,8028.2,8046.2,12300.2
ML-KEM-768,7271.6,8424.5,12365.3
ML-KEM-768,6372.2,9541.6,11119.9
ML-KEM-768,6962.5,8090.4,14311.6
ML-KEM-768,11239.7,9504.7,14559.8
ML-KEM-768,8555.8,8070.3,11359.2
ML-KEM-768,6405.0,10317.0,12461.8
ML-KEM-768,8195.6,11078.1,11654.1
ML-KEM-768,6650.2,8284.8,14371.4
ML-KEM-768,7315.7,7998.1,18230.6
ML-KEM-768,8917.7,8098.6,11775.8
ML-KEM-768,7205.5,10451.2,15061.0
ML-KEM-768,7111.8,9100.7,14916.7
ML-KEM-768,6478.3,15149.5,15143.1
ML-KEM-768,8814.0,16190.9,13617.5
ML-KEM-768,8958.3,15818.5,31715.4
ML-KEM-768,6900.5,11398.2,18532.1
ML-KEM-768,10421.2,10276.4,12332.4
ML-KEM-768,7002.9,11573.3,17020.5
ML-KEM-768,7133.1,9077.8,13198.5
ML-KEM-768,6655.1,9838.3,12804.5
ML-KEM-768,6749.4,9904.6,20866.3
ML-KEM-768,6736.5,12146.6,15674.1
ML-KEM-768,7033.1,9578.1,13241.5
ML-KEM-768,6720.3,10200.9,13685.5
ML-KEM-768,6752.5,12512.6,12882.8
ML-KEM-768,7532.5,11902.8,12737.4
ML-KEM-768,7905.8,9717.7,11393.6
ML-KEM-768,9574.2,8428.7,12152.5
ML-KEM-768,7132.8,8448.8,12918.8
ML-KEM-768,6699.0,11751.8,11847.1
ML-KEM-768,6931.5,8739.0,11634.7
ML-KEM-768,8447.8,8370.3,13003.0
ML-KEM-768,7393.1,8942.2,11805.3
ML-KEM-768,6656.2,11869.3,11956.1
ML-KEM-768,6694.1,9422.4,13961.8
ML-KEM-768,7183.3,8489.6,25245.2
ML-KEM-768,6422.3,11269.3,11084.8
ML-KEM-768,6406.8,9990.6,11392.2
ML-KEM-768,6574.4,8050.3,11864.2
ML-KEM-768,6492.9,8905.9,12110.6
ML-KEM-768,6397.4,8145.3,10994.2
ML-KEM-768,7557.8,8061.1,14729.7
ML-KEM-768,6427.6,16459.4,15130.6
ML-KEM-768,9442.4,8083.1,11691.4
ML-KEM-768,6286.3,8030.5,11465.4
ML-KEM-768,6198.5,7699.0,13715.2
ML-KEM-768,6086.9,11287.3,19734.3
ML-KEM-768,18171.8,11024.5,10619.6
ML-KEM-768,6106.8,10793.3,10924.1
ML-KEM-768,11360.2,23271.3,11915.4
ML-KEM-768,7994.1,7979.3,11371.0
ML-KEM-768,6828.8,9196.2,11996.9
ML-KEM-768,6935.9,8113.8,14546.3
ML-KEM-768,7446.0,8054.1,23348.9
ML-KEM-768,17188.6,8042.7,12055.0
ML-KEM-768,6327.4,9170.2,12089.9
ML-KEM-768,8198.6,8077.8,12784.6
ML-KEM-768,7631.2,8092.8,12525.9
ML-KEM-768,6352.5,9726.9,11116.6
ML-KEM-768,6375.4,8276.9,23857.4
ML-KEM-768,6401.7,9517.5,12099.3
ML-KEM-768,6384.0,9138.0,10951.0
ML-KEM-768,6663.0,8018.0,11283.2
ML-KEM-768,6398.5,8194.5,11418.0
ML-KEM-768,6399.6,9221.5,11680.2
ML-KEM-768,6407.5,9353.5,12050.8
ML-KEM-768,6567.3,8005.9,12140.1
ML-KEM-768,7151.5,8046.0,11246.1
ML-KEM-768,6384.8,13073.0,16382.9
ML-KEM-768,6437.7,8762.4,11012.5
ML-KEM-768,7771.4,8118.6,14189.5
ML-KEM-768,7976.0,7978.7,12285.8
ML-KEM-768,6361.7,10392.4,14340.4
ML-KEM-768,6451.1,8462.6,11027.0
ML-KEM-768,10253.9,9768.3,11371.3
ML-KEM-768,6758.4,8866.6,12925.5
ML-KEM-768,6846.6,8391.9,16356.2
ML-KEM-768,7614.0,10215.7,12539.3
ML-KEM-768,6697.0,8286.5,10943.4
ML-KEM-768,6977.3,8033.1,11563.1
ML-KEM-768,6421.3,10113.3,12629.9
ML-KEM-768,8707.3,9382.6,11509.8
ML-KEM-768,10565.9,9792.1,11444.7
ML-KEM-768,8152.9,8382.9,11620.6
ML-KEM-768,7203.5,11783.2,13303.4
ML-KEM-768,10490.9,14276.6,20799.8
ML-KEM-768,8516.3,11815.2,36257.3
ML-KEM-768,11234.6,8818.2,16155.0
ML-KEM-768,7910.0,9056.9,13858.3
ML-KEM-768,7131.8,8453.0,14620.2
ML-KEM-768,6738.5,8674.3,12674.9
ML-KEM-768,6658.5,9221.1,12411.1
ML-KEM-768,8925.4,8628.3,13934.0
ML-KEM-768,8506.3,8371.5,12793.1
ML-KEM-768,6647.2,8926.8,12376.9
ML-KEM-768,6677.6,10278.4,12598.9
ML-KEM-768,9894.1,8373.7,14017.3
ML-KEM-768,6691.6,8174.8,14263.2
ML-KEM-768,6419.5,8000.8,11929.2
ML-KEM-768,6358.3,12205.9,11222.9
ML-KEM-768,8267.2,7994.8,13309.9
ML-KEM-768,7770.0,8059.0,11029.3
ML-KEM-768,6086.9,7944.6,10516.2
ML-KEM-768,6170.8,7701.6,16075.9
ML-KEM-768,6186.0,9748.0,12217.1
ML-KEM-768,6102.6,8811.9,10471.1
ML-KEM-768,7653.8,7778.3,10708.9
ML-KEM-768,6089.7,9975.7,13202.2
ML-KEM-768,6077.6,9196.1,10473.1
ML-KEM-768,7082.3,7742.5,12017.6
ML-KEM-768,6121.5,7815.3,12272.5
ML-KEM-768,6096.4,7784.2,10530.8
ML-KEM-768,9157.7,7646.8,13101.1
ML-KEM-768,6746.1,8327.3,11470.4
ML-KEM-768,6530.0,8005.4,11181.1
ML-KEM-768,6344.8,9215.7,10909.0
ML-KEM-768,9104.0,8084.4,10873.2
ML-KEM-768,7485.4,8391.4,11129.2
ML-KEM-768,6351.5,8820.6,11319.7
ML-KEM-768,6438.3,7968.8,12422.2
ML-KEM-768,6291.0,8187.3,10900.4
ML-KEM-768,7078.3,8029.3,14670.3
ML-KEM-768,6687.8,8433.3,12384.1
ML-KEM-768,6549.1,11774.6,12935.6
ML-KEM-768,6553.4,9481.7,11022.7
ML-KEM-768,7322.1,13065.8,13718.5
ML-KEM-768,7851.0,8050.6,12094.1
ML-KEM-768,6326.0,9411.9,13399.1
ML-KEM-768,6487.1,10286.8,11009.5
ML-KEM-768,7325.1,8062.6,10922.6
ML-KEM-768,6349.0,10383.7,12698.6
ML-KEM-768,6451.5,9206.1,11132.6
ML-KEM-768,7460.0,8074.0,11821.9
ML-KEM-768,6311.8,8813.8,11230.9
ML-KEM-768,6405.9,8066.9,10948.7
ML-KEM-768,6622.6,8105.2,11236.2
ML-KEM-768,6635.5,8673.3,11502.7
ML-KEM-768,6631.2,9695.1,11389.0
ML-KEM-768,7148.1,8346.1,14334.5
ML-KEM-768,6711.8,10184.0,11516.5
ML-KEM-768,9312.4,8688.8,11792.9
ML-KEM-768,7736.4,8386.9,15103.6
ML-KEM-768,8954.7,8768.4,15841.3
ML-KEM-768,7281.0,11531.0,13929.2
ML-KEM-768,8623.4,8397.8,12611.1
ML-KEM-768,6639.2,8497.3,12498.9
ML-KEM-768,6728.3,11230.1,11429.8
ML-KEM-768,7681.7,8444.6,12962.5
ML-KEM-768,6674.7,9183.0,11630.3
ML-KEM-768,6677.7,9465.1,11497.5
ML-KEM-768,6866.3,8366.7,12806.6
ML-KEM-768,8899.0,12906.7,12050.9
ML-KEM-768,6663.0,10540.6,11659.3
ML-KEM-768,6687.9,9786.4,12080.8
ML-KEM-768,8226.6,9478.8,10888.9
ML-KEM-768,8272.8,8076.3,12451.9
ML-KEM-768,6407.1,9191.9,12144.5
ML-KEM-768,6395.4,8382.5,14735.7
ML-KEM-768,6618.8,8033.1,11549.3
ML-KEM-768,6472.1,8038.6,11457.8
ML-KEM-768,6411.4,9379.1,11478.2
ML-KEM-768,11572.8,18859.9,24588.3
ML-KEM-768,17901.4,20891.9,20400.3
ML-KEM-768,7655.8,10487.6,13532.7
ML-KEM-768,6730.7,10417.4,12149.8
ML-KEM-768,7806.9,10420.9,11633.5
ML-KEM-768,7462.7,8339.5,14922.8
ML-KEM-768,7694.4,8579.2,11710.7
ML-KEM-768,6731.5,9938.3,12093.3
ML-KEM-768,7136.6,9712.9,11453.1
ML-KEM-768,8046.7,8452.7,16234.7
ML-KEM-768,10558.2,9370.5,12350.4
ML-KEM-768,14430.8,25117.3,14466.9
ML-KEM-768,8732.9,10381.3,11422.1
ML-KEM-768,8017.2,8386.8,15276.4
ML-KEM-768,7247.8,8457.8,14530.5
ML-KEM-768,7770.5,9993.0,11495.4
ML-KEM-768,6342.1,9158.6,13747.4
ML-KEM-768,7360.2,8240.0,13299.7
ML-KEM-768,8448.1,8042.8,14086.4
ML-KEM-768,6572.1,8892.7,12181.3
ML-KEM-768,6415.3,12722.0,12384.8
ML-KEM-768,6343.0,9072.1,12310.1
ML-KEM-768,11633.7,9269.3,11273.2
ML-KEM-768,7510.6,8045.6,15592.0
ML-KEM-768,6793.1,9439.0,12905.8
ML-KEM-768,6707.2,9712.2,12754.4
ML-KEM-768,6754.3,12370.2,18302.5
ML-KEM-768,6712.2,9664.5,15484.7
ML-KEM-768,7628.4,8466.0,11037.4
ML-KEM-768,8181.4,8031.5,14820.6
ML-KEM-768,6963.3,8000.3,11212.5
ML-KEM-768,6310.3,9853.2,12102.4
ML-KEM-768,7267.4,8865.2,12486.4
ML-KEM-768,6767.7,8059.1,21498.3
ML-KEM-768,8631.7,8362.4,11012.0
ML-KEM-768,10652.5,21218.4,12329.9
ML-KEM-768,6534.5,9690.1,12455.9
ML-KEM-768,6458.0,8019.8,31639.3
ML-KEM-768,9369.6,7976.8,22097.1
ML-KEM-768,16347.6,8080.1,12477.3
ML-KEM-768,6426.5,11111.7,14445.4
ML-KEM-768,6677.4,10386.1,12504.0
ML-KEM-768,6727.8,16326.3,16541.8
ML-KEM-768,9301.8,8554.0,12023.2
ML-KEM-768,6913.5,8397.7,11911.5
ML-KEM-768,6649.8,9984.6,13482.9
ML-KEM-768,9086.9,8861.6,12927.3
ML-KEM-768,7709.1,8406.6,12686.2
ML-KEM-768,6677.3,9496.5,11762.9
ML-KEM-768,7214.9,8465.2,13403.4
ML-KEM-768,7297.8,10026.2,11973.9
ML-KEM-768,6678.7,9922.6,11449.8
ML-KEM-768,6641.3,9679.9,11870.1
ML-KEM-768,7300.1,8357.6,11647.7
ML-KEM-768,7653.9,11527.6,15101.0
ML-KEM-768,6639.1,9635.1,11823.3
ML-KEM-768,6605.5,8080.9,10925.4
ML-KEM-768,7060.1,8039.6,11140.2
ML-KEM-768,6318.4,12732.6,11367.2
ML-KEM-768,6378.3,8587.7,11902.4
ML-KEM-768,6615.5,7962.7,12841.7
ML-KEM-768,6368.6,10131.2,11147.4
ML-KEM-768,6339.0,10298.7,13408.2
ML-KEM-768,8634.6,7972.3,12757.8
ML-KEM-768,7541.6,8425.1,13301.9
ML-KEM-768,6368.3,9002.2,11000.8
ML-KEM-768,6396.4,7991.6,25082.5
ML-KEM-768,6530.1,9063.5,14203.4
ML-KEM-768,6386.7,9189.3,11056.8
ML-KEM-768,7432.5,8011.2,12378.7
ML-KEM-768,6350.5,9508.7,17653.0
ML-KEM-768,9007.4,22996.0,18167.0
ML-KEM-768,7818.2,12047.9,15394.9
ML-KEM-768,10383.3,11567.2,16398.5
ML-KEM-768,8072.7,8397.8,13986.4
ML-KEM-768,8397.7,9585.3,13360.4
ML-KEM-768,6602.2,11268.7,12849.7
ML-KEM-768,6660.4,11698.9,12355.8
ML-KEM-768,6787.4,12812.5,14442.7
ML-KEM-768,6680.4,8567.0,11463.9
ML-KEM-768,6752.3,8363.2,12599.3
ML-KEM-768,9273.0,8405.6,14814.3
ML-KEM-768,6745.5,13787.2,13639.4
ML-KEM-768,6632.2,9393.5,11689.5
ML-KEM-768,6705.7,9866.2,11501.9
ML-KEM-768,6976.8,8480.0,16091.9
ML-KEM-768,8361.6,8435.2,12351.4
ML-KEM-768,6520.2,11860.0,13992.7
ML-KEM-768,6404.5,9188.1,12058.7
ML-KEM-768,6318.3,11055.1,10931.4
ML-KEM-768,6522.3,7992.6,11166.9
ML-KEM-768,6411.7,8062.7,11175.9
ML-KEM-768,6361.0,8377.1,10997.2
ML-KEM-768,7446.9,8018.9,18955.4
ML-KEM-768,6507.4,11063.6,11145.3
ML-KEM-768,6402.8,9048.8,10971.9
ML-KEM-768,7374.6,8013.4,11907.2
ML-KEM-768,6374.8,9513.9,14734.0
